order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,city,state,postal_code,category,sub_category,product_id,product_name,sales,quantity,discount,profit,profit_margin,order_year,order_month,order_year_month
ORD-2023-102168,2021-03-19,2021-03-21,Same Day,CUST-02912,William Davis,Consumer,West,San Diego,California,75251.0,Furniture,Bookcases,FUR-BOO-2204,Modular Bookcase Unit,3812.08,6,0.1,-43.93,-0.0115,2021,3,2021-03
ORD-2021-104080,2021-06-02,2021-06-06,First Class,CUST-02419,Robert Kim,Consumer,West,San Diego,California,71546.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,759.25,1,0.5,114.14,0.1503,2021,6,2021-06
ORD-2023-101562,2022-12-12,2022-12-14,First Class,CUST-04493,Wei Davis,Home Office,Central,Dallas,Texas,78994.0,Furniture,Furnishings,FUR-FUR-4416,Task Chair Cushion,1541.23,6,0.2,-152.11,-0.0987,2022,12,2022-12
ORD-2022-104963,2021-12-18,2021-12-22,Same Day,CUST-01558,Patricia Garcia,Home Office,West,San Diego,California,96063.0,Office Supplies,Art,OFF-ART-6965,Sketch Pad,190.73,3,0.1,59.83,0.3137,2021,12,2021-12
ORD-2022-107969,2022-01-05,2022-01-12,Second Class,CUST-03804,Jennifer Johnson,Consumer,South,Orlando,Florida,11057.0,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,3124.13,5,0.15,-122.11,-0.0391,2022,1,2022-01
ORD-2023-106605,2023-10-12,2023-10-15,First Class,CUST-01410,Michael Khan,Consumer,South,Charlotte,North Carolina,68371.0,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,2836.37,8,0.1,597.39,0.2106,2023,10,2023-10
ORD-2022-101891,2023-07-06,2023-07-13,Standard Class,CUST-01031,Fatima Kim,Corporate,West,Seattle,Washington,88546.0,Technology,Machines,TEC-MAC-2383,Label Maker,5247.18,6,0.1,-174.04,-0.0332,2023,7,2023-07
ORD-2023-103011,2021-11-27,2021-12-01,Second Class,CUST-01558,Patricia Garcia,Home Office,East,Philadelphia,Pennsylvania,70920.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,12370.05,10,0.1,653.83,0.0529,2021,11,2021-11
ORD-2023-101175,2021-10-07,2021-10-11,Standard Class,CUST-02623,Robert Davis,Corporate,South,Orlando,Florida,24575.0,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,293.64,4,0.0,95.73,0.326,2021,10,2021-10
ORD-2021-105457,2022-12-27,2022-12-28,Same Day,CUST-04593,Sofia Wilson,Corporate,Central,Detroit,Michigan,50749.0,Office Supplies,Art,OFF-ART-9210,Round Pencils,121.22,4,0.5,7.27,0.06,2022,12,2022-12
ORD-2023-103542,2021-05-18,2021-05-25,Second Class,CUST-00162,Patricia Johnson,Consumer,West,San Diego,California,14390.0,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,234.64,5,0.15,22.52,0.096,2021,5,2021-05
ORD-2023-100029,2023-12-28,2024-01-01,Second Class,CUST-01916,Sofia Williams,Home Office,Central,Chicago,Illinois,45400.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,10297.01,7,0.15,2471.77,0.24,2023,12,2023-12
ORD-2021-101833,2022-06-05,2022-05-09,Second Class,CUST-03804,Jennifer Johnson,Consumer,East,New York,New York,19485.0,Technology,Phones,TEC-PHO-0151,Cordless Phone,2808.04,7,0.1,35.45,0.0126,2022,6,2022-06
ORD-2022-109568,2023-04-13,2023-04-16,Standard Class,CUST-03398,Elizabeth Brown,Corporate,South,Atlanta,Georgia,52961.0,Furniture,Bookcases,FUR-BOO-2204,Modular Bookcase Unit,2425.45,9,0.5,602.4,0.2484,2023,4,2023-04
ORD-2021-104791,2023-07-28,2023-07-29,Standard Class,CUST-01558,Patricia Garcia,Consumer,South,Miami,Florida,17419.0,Office Supplies,Paper,OFF-PAP-0305,Multipurpose Copy Paper,277.99,4,0.1,108.69,0.391,2023,7,2023-07
ORD-2022-100952,2021-05-08,2021-05-09,Same Day,CUST-03691,Priya Chen,Home Office,South,Miami,Florida,73393.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,1169.06,4,0.15,305.52,0.2613,2021,5,2021-05
ORD-2021-103963,2023-11-18,2023-11-25,Same Day,CUST-03269,Patricia Thomas,Corporate,West,San Diego,California,80207.0,Office Supplies,Binders,OFF-BIN-2071,View Binder,1038.53,12,0.1,380.89,0.3668,2023,11,2023-11
ORD-2021-107020,2023-08-08,2023-08-10,Standard Class,CUST-00644,Robert Thomas,Consumer,East,Newark,New Jersey,65499.0,Office Supplies,Labels,OFF-LAB-6675,Round Labels,68.45,5,0.0,8.72,0.1274,2023,8,2023-08
ORD-2023-103782,2023-11-12,2023-12-12,First Class,CUST-01772,Jennifer Martinez,Home Office,Central,Dallas,Texas,24269.0,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,325.12,5,0.15,19.59,0.0603,2023,11,2023-11
ORD-2023-101145,2021-05-11,2021-05-15,Standard Class,CUST-02045,James Anderson,Consumer,West,San Francisco,California,97509.0,Furniture,Chairs,FUR-CHA-5660,Ergonomic Office Chair,4449.92,10,0.15,1010.65,0.2271,2021,5,2021-05
ORD-2021-100960,2023-07-29,2023-07-30,Second Class,CUST-03934,Ahmed Chen,Corporate,East,New York,New York,34897.0,Technology,Machines,TEC-MAC-2383,Label Maker,12193.82,9,0.1,-164.24,-0.0135,2023,7,2023-07
ORD-2021-103522,2022-11-14,2022-11-19,First Class,CUST-00079,Robert Patel,Home Office,Central,Chicago,Illinois,92571.0,Technology,Machines,TEC-MAC-0091,Laser Printer,14206.4,10,0.0,3669.78,0.2583,2022,11,2022-11
ORD-2021-103375,2023-08-05,2023-08-08,Same Day,CUST-02075,David Garcia,Consumer,South,Miami,Florida,96621.0,Office Supplies,Art,OFF-ART-3836,Highlighter Set,355.36,4,0.2,35.85,0.1009,2023,8,2023-08
ORD-2023-104982,2021-03-04,2021-03-11,Standard Class,CUST-04966,David Williams,Consumer,West,Los Angeles,California,25503.0,Furniture,Tables,FUR-TAB-4507,Folding Utility Table,2669.72,4,0.0,10.4,0.0039,2021,3,2021-03
ORD-2022-104768,2022-12-17,2022-12-19,First Class,CUST-00607,Fatima Martinez,Home Office,East,Philadelphia,Pennsylvania,30598.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,183.16,5,0.2,58.5,0.3194,2022,12,2022-12
ORD-2022-102236,2022-04-25,2022-04-27,First Class,CUST-00505,Priya Thomas,Home Office,East,New York,New York,72521.0,Office Supplies,Binders,OFF-BIN-1180,Heavy-Duty Binder,988.46,11,0.0,216.25,0.2188,2022,4,2022-04
ORD-2021-103774,2023-06-15,2023-06-16,Same Day,CUST-02118,Elizabeth Wilson,Corporate,Central,Dallas,Texas,48572.0,Furniture,Tables,FUR-TAB-3903,Glass Top Coffee Table,2723.56,5,0.2,175.57,0.0645,2023,6,2023-06
ORD-2021-102340,2022-06-17,2022-06-19,First Class,CUST-03555,Fatima Khan,Home Office,West,San Francisco,California,77510.0,Technology,Machines,TEC-MAC-2383,Label Maker,6277.02,12,0.5,156.88,0.025,2022,6,2022-06
ORD-2021-102304,2021-11-15,2021-11-22,Standard Class,CUST-02667,Priya Johnson,Consumer,East,Boston,Massachusetts,40694.0,Office Supplies,Binders,OFF-BIN-2071,View Binder,214.44,3,0.0,71.24,0.3322,2021,11,2021-11
ORD-2021-107497,2021-10-19,2021-10-26,Standard Class,CUST-01349,Fatima Smith,Corporate,Central,Houston,Texas,90510.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,100.98,2,0.0,9.89,0.0979,2021,10,2021-10
ORD-2021-102868,2022-05-28,2022-05-29,Second Class,CUST-01459,Carlos Khan,Consumer,South,Miami,Florida,62233.0,Technology,Machines,TEC-MAC-2383,Label Maker,943.55,4,0.2,104.13,0.1104,2022,5,2022-05
ORD-2022-108956,2023-12-21,2023-12-22,Second Class,CUST-00863,Linda Kim,Home Office,Central,Detroit,Michigan,,Office Supplies,Binders,OFF-BIN-1314,3-Ring Binder,214.37,10,0.15,81.93,0.3822,2023,12,2023-12
ORD-2021-106660,2021-11-09,2021-11-11,Standard Class,CUST-00641,Ahmed Kim,Consumer,East,Newark,New Jersey,49120.0,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,206.54,2,0.0,67.73,0.3279,2021,11,2021-11
ORD-2021-100576,2021-03-14,2021-03-19,First Class,CUST-04634,Linda Thomas,Home Office,East,Newark,New Jersey,78623.0,Furniture,Chairs,FUR-CHA-4944,Executive Leather Chair,1709.77,3,0.15,38.37,0.0224,2021,3,2021-03
ORD-2023-105123,2022-07-06,2022-08-06,Second Class,CUST-02623,Robert Davis,Corporate,Central,Houston,Texas,36360.0,Technology,Machines,TEC-MAC-0091,Laser Printer,2243.52,8,0.0,559.44,0.2494,2022,7,2022-07
ORD-2021-104362,2021-03-23,2021-03-27,First Class,CUST-03883,David Davis,Consumer,West,Seattle,Washington,96990.0,Office Supplies,Art,OFF-ART-9210,Round Pencils,532.0,5,0.0,50.2,0.0944,2021,3,2021-03
ORD-2023-104271,2022-11-13,2022-11-18,Same Day,CUST-03099,Michael Williams,Home Office,East,Newark,New Jersey,23383.0,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",63.41,2,0.1,21.27,0.3354,2022,11,2022-11
ORD-2022-100304,2023-04-09,2023-04-13,Second Class,CUST-02922,Michael Patel,Corporate,West,Los Angeles,California,54392.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,4646.38,12,0.3,1344.49,0.2894,2023,4,2023-04
ORD-2023-107100,2022-06-21,2022-06-28,Same Day,CUST-00791,Elizabeth Patel,Corporate,Central,Chicago,Illinois,43290.0,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,632.72,6,0.1,221.73,0.3504,2022,6,2022-06
ORD-2023-107898,2021-10-04,2021-10-11,Same Day,CUST-02479,Patricia Martinez,Consumer,East,New York,New York,76572.0,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,175.59,6,0.15,17.55,0.0999,2021,10,2021-10
ORD-2021-108265,2021-03-31,2021-04-03,Same Day,CUST-04598,Sofia Chen,Home Office,East,Newark,New Jersey,65619.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,10827.22,9,0.2,1918.02,0.1771,2021,3,2021-03
ORD-2021-101578,2022-10-01,2022-10-08,Standard Class,CUST-04130,Robert Anderson,Corporate,West,Los Angeles,California,33753.0,Office Supplies,Labels,OFF-LAB-6630,Address Labels,395.43,7,0.0,82.34,0.2082,2022,10,2022-10
ORD-2023-100311,2021-12-09,2021-12-14,First Class,CUST-00017,Carlos Anderson,Home Office,Central,Houston,Texas,31368.0,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",507.24,9,0.2,27.65,0.0545,2021,12,2021-12
ORD-2021-108217,2022-01-31,2022-02-04,Standard Class,CUST-03685,Wei Garcia,Home Office,Central,Dallas,Texas,88935.0,Furniture,Chairs,FUR-CHA-9419,Mesh Task Chair,7329.24,10,0.1,1088.51,0.1485,2022,1,2022-01
ORD-2022-100655,2021-10-28,2021-01-11,Second Class,CUST-04917,Linda Johnson,Consumer,South,Charlotte,North Carolina,98049.0,Office Supplies,Paper,OFF-PAP-0305,Multipurpose Copy Paper,665.6,10,0.2,250.15,0.3758,2021,10,2021-10
ORD-2021-106642,2022-01-04,2022-11-01,Second Class,CUST-00455,Jennifer Patel,Consumer,South,Charlotte,North Carolina,46628.0,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,67.51,1,0.3,7.53,0.1115,2022,1,2022-01
ORD-2022-102818,2022-09-28,2022-09-29,First Class,CUST-01243,James Garcia,Corporate,West,Seattle,Washington,71344.0,Furniture,Furnishings,FUR-FUR-4416,Task Chair Cushion,192.65,2,0.1,-16.75,-0.0869,2022,9,2022-09
ORD-2021-100765,2023-03-10,2023-03-12,Second Class,CUST-01152,Sofia Thomas,Corporate,East,Boston,Massachusetts,,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,450.94,11,0.1,52.05,0.1154,2023,3,2023-03
ORD-2022-107831,2022-01-09,2022-09-04,Second Class,CUST-03082,David Thomas,Consumer,South,Atlanta,Georgia,78731.0,Furniture,Chairs,FUR-CHA-4944,Executive Leather Chair,943.07,3,0.15,-98.75,-0.1047,2022,1,2022-01
ORD-2023-100080,2023-11-08,2023-11-10,Same Day,CUST-00005,Linda Davis,Consumer,West,San Diego,California,63665.0,Furniture,Bookcases,FUR-BOO-3421,Corner Bookcase,1064.76,9,0.3,-131.71,-0.1237,2023,11,2023-11
ORD-2022-100673,2021-11-18,2021-11-23,Standard Class,CUST-03178,Priya Anderson,Consumer,Central,Detroit,Michigan,28579.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,106.1,5,0.0,40.81,0.3846,2021,11,2021-11
ORD-2022-107759,2022-12-27,2022-12-30,Standard Class,CUST-04914,Michael Anderson,Corporate,Central,Detroit,Michigan,88141.0,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,882.72,12,0.0,123.19,0.1396,2022,12,2022-12
ORD-2021-104041,2021-05-04,2021-05-06,Same Day,CUST-03555,Fatima Khan,Corporate,East,New York,New York,64114.0,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,259.02,5,0.1,64.78,0.2501,2021,5,2021-05
ORD-2021-105337,2022-02-10,2022-02-13,First Class,CUST-02847,Robert Khan,Home Office,South,Charlotte,North Carolina,57340.0,Office Supplies,Paper,OFF-PAP-2839,Recycled Printer Paper,422.52,6,0.0,79.75,0.1887,2022,2,2022-02
ORD-2023-102129,2022-07-31,2022-08-03,Same Day,CUST-02761,Ahmed Miller,Home Office,West,San Diego,California,20248.0,Furniture,Tables,FUR-TAB-3903,Glass Top Coffee Table,3167.89,12,0.3,553.15,0.1746,2022,7,2022-07
ORD-2021-109528,2023-03-27,2023-03-29,Standard Class,CUST-03562,Priya Garcia,Consumer,Central,Chicago,Illinois,63868.0,Office Supplies,Labels,OFF-LAB-6630,Address Labels,471.62,5,0.15,141.43,0.2999,2023,3,2023-03
ORD-2023-100092,2021-06-11,2021-06-14,Second Class,CUST-01130,Priya Lopez,Home Office,South,Miami,Florida,93616.0,Furniture,Bookcases,FUR-BOO-2204,Modular Bookcase Unit,3457.92,12,0.0,506.09,0.1464,2021,6,2021-06
ORD-2023-100872,2022-10-05,2022-10-12,Second Class,CUST-01490,James Smith,Corporate,Central,Chicago,Illinois,82788.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,7310.28,12,0.0,1708.81,0.2338,2022,10,2022-10
ORD-2022-104483,2022-01-20,2022-01-24,Same Day,CUST-01153,Maria Miller,Corporate,West,Los Angeles,California,79234.0,Technology,Phones,TEC-PHO-0151,Cordless Phone,2484.26,9,0.15,628.36,0.2529,2022,1,2022-01
ORD-2023-103338,2021-08-31,2021-09-01,Standard Class,CUST-02814,Michael Chen,Corporate,Central,Detroit,Michigan,38198.0,Technology,Copiers,TEC-COP-4248,Office Copier Pro,672.03,9,0.0,150.45,0.2239,2021,8,2021-08
ORD-2023-103125,2021-06-07,2021-06-14,Second Class,CUST-02741,Wei Martinez,Home Office,West,Los Angeles,California,44653.0,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,6527.42,11,0.15,880.11,0.1348,2021,6,2021-06
ORD-2022-108131,2022-09-24,2022-09-28,Same Day,CUST-02851,James Patel,Home Office,South,Charlotte,North Carolina,46945.0,Furniture,Bookcases,FUR-BOO-3078,5-Shelf Bookcase,525.0,1,0.0,87.53,0.1667,2022,9,2022-09
ORD-2021-105406,2022-09-08,2022-08-14,Same Day,CUST-02003,Robert Smith,Home Office,East,Philadelphia,Pennsylvania,57717.0,Technology,Accessories,TEC-ACC-1689,USB Keyboard,3085.32,7,0.0,783.24,0.2539,2022,9,2022-09
ORD-2023-100713,2022-08-12,2022-08-16,Same Day,CUST-04578,Fatima Chen,Home Office,South,Charlotte,North Carolina,14773.0,Technology,Accessories,TEC-ACC-6995,Laptop Stand,10411.92,10,0.2,2218.48,0.2131,2022,8,2022-08
ORD-2023-107850,2021-11-01,2021-11-06,Second Class,CUST-00409,Priya Smith,Consumer,East,Philadelphia,Pennsylvania,90576.0,Office Supplies,Paper,OFF-PAP-6773,Cardstock Paper,830.0,8,0.0,214.22,0.2581,2021,11,2021-11
ORD-2022-105422,2022-03-14,2022-03-19,Standard Class,CUST-00408,David Chen,Home Office,Central,Dallas,Texas,72447.0,Office Supplies,Labels,OFF-LAB-1352,Shipping Labels,567.84,6,0.0,158.44,0.279,2022,3,2022-03
ORD-2021-106465,2022-01-27,2022-01-28,Standard Class,CUST-01241,Maria Williams,Consumer,South,Atlanta,Georgia,32357.0,Office Supplies,Art,OFF-ART-3836,Highlighter Set,767.62,8,0.2,161.73,0.2107,2022,1,2022-01
ORD-2023-100623,2023-06-08,2023-06-15,Standard Class,CUST-02078,William Brown,Home Office,South,Charlotte,North Carolina,57277.0,Office Supplies,Art,OFF-ART-9210,Round Pencils,117.76,10,0.2,32.38,0.275,2023,6,2023-06
ORD-2022-105515,2022-06-13,2022-06-17,First Class,CUST-04412,Robert Lopez,Corporate,West,Seattle,Washington,77776.0,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,5479.75,4,0.15,1604.95,0.2929,2022,6,2022-06
ORD-2021-105286,2021-12-29,2022-01-01,Standard Class,CUST-04075,Carlos Johnson,Home Office,West,Los Angeles,California,23212.0,Furniture,Chairs,FUR-CHA-9053,Stackable Conference Chair,2173.05,3,0.0,478.29,0.2201,2021,12,2021-12
ORD-2023-103467,2021-02-03,2021-02-05,First Class,CUST-04379,Ahmed Williams,Consumer,West,San Francisco,California,11567.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,6312.48,5,0.15,752.68,0.1192,2021,2,2021-02
ORD-2023-104484,2023-04-27,2023-05-02,Second Class,CUST-04075,Carlos Johnson,Corporate,East,Philadelphia,Pennsylvania,29434.0,Furniture,Bookcases,FUR-BOO-2204,Modular Bookcase Unit,751.15,1,0.0,-7.05,-0.0094,2023,4,2023-04
ORD-2021-102232,2022-05-19,2022-05-21,Second Class,CUST-03247,Ahmed Johnson,Consumer,South,Miami,Florida,88409.0,Technology,Accessories,TEC-ACC-1689,USB Keyboard,12127.52,8,0.0,-314.09,-0.0259,2022,5,2022-05
ORD-2023-101595,2022-10-09,2022-10-16,Standard Class,CUST-03676,David Smith,Consumer,West,Los Angeles,California,95062.0,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,81.34,1,0.2,8.47,0.1041,2022,10,2022-10
ORD-2023-100416,2021-05-12,2021-05-15,Standard Class,CUST-03688,James Martinez,Corporate,South,Atlanta,Georgia,44843.0,Furniture,Bookcases,FUR-BOO-3078,5-Shelf Bookcase,3020.88,11,0.5,-336.11,-0.1113,2021,5,2021-05
ORD-2022-108128,2021-07-16,2021-07-21,First Class,CUST-03586,Linda Khan,Consumer,South,Atlanta,Georgia,35787.0,Furniture,Chairs,FUR-CHA-5660,Ergonomic Office Chair,6431.68,11,0.15,1415.11,0.22,2021,7,2021-07
ORD-2023-103023,2023-04-09,2023-09-08,Same Day,CUST-02075,David Garcia,Home Office,Central,Chicago,Illinois,75119.0,Office Supplies,Art,OFF-ART-9210,Round Pencils,179.04,2,0.15,48.76,0.2723,2023,4,2023-04
ORD-2022-107726,2022-12-15,2022-12-18,Standard Class,CUST-04647,Carlos Miller,Corporate,West,Los Angeles,California,98818.0,Technology,Phones,TEC-PHO-5919,VoIP Desk Phone,1150.16,1,0.1,236.33,0.2055,2022,12,2022-12
ORD-2021-108079,2023-03-14,2023-03-18,Second Class,CUST-02479,Patricia Martinez,Corporate,East,New York,New York,85214.0,Furniture,Chairs,FUR-CHA-5660,Ergonomic Office Chair,4835.04,6,0.0,141.73,0.0293,2023,3,2023-03
ORD-2021-109189,2022-09-09,2022-09-12,First Class,CUST-04598,Sofia Chen,Home Office,West,San Diego,California,79173.0,Office Supplies,Binders,OFF-BIN-2071,View Binder,410.87,4,0.1,106.08,0.2582,2022,9,2022-09
ORD-2021-103123,2023-05-22,2023-05-24,Second Class,CUST-00945,Jennifer Chen,Consumer,South,Atlanta,Georgia,47110.0,Furniture,Chairs,FUR-CHA-9419,Mesh Task Chair,2171.95,11,0.0,-160.78,-0.074,2023,5,2023-05
ORD-2022-101768,2023-01-25,2023-02-01,First Class,CUST-01265,Robert Martinez,Corporate,South,Miami,Florida,75951.0,Technology,Machines,TEC-MAC-0091,Laser Printer,8281.97,6,0.2,1202.52,0.1452,2023,1,2023-01
ORD-2021-104248,2023-08-23,2023-08-24,First Class,CUST-02137,William Williams,Corporate,West,San Francisco,California,20100.0,Furniture,Chairs,FUR-CHA-4944,Executive Leather Chair,5445.12,12,0.0,987.79,0.1814,2023,8,2023-08
ORD-2023-107787,2022-10-22,2022-10-25,Standard Class,CUST-04016,Jennifer Khan,Corporate,East,Newark,New Jersey,29706.0,Office Supplies,Storage,OFF-STO-0847,Plastic Storage Bin,110.62,2,0.15,23.92,0.2162,2022,10,2022-10
ORD-2023-106119,2023-07-08,2023-07-09,Second Class,CUST-03693,Linda Garcia,Home Office,South,Atlanta,Georgia,15535.0,Office Supplies,Binders,OFF-BIN-2071,View Binder,497.1,10,0.0,128.59,0.2587,2023,7,2023-07
ORD-2023-104058,2021-01-09,2021-01-12,Second Class,CUST-01931,Linda Smith,Home Office,West,San Francisco,California,86901.0,Technology,Machines,TEC-MAC-0091,Laser Printer,3838.53,3,0.0,275.47,0.0718,2021,1,2021-01
ORD-2023-107415,2021-08-22,2021-08-23,Second Class,CUST-03691,Priya Chen,Home Office,East,New York,New York,57731.0,Technology,Copiers,TEC-COP-4248,Office Copier Pro,7869.78,5,0.1,910.7,0.1157,2021,8,2021-08
ORD-2021-109051,2022-06-16,2022-06-21,Standard Class,CUST-00863,Linda Kim,Corporate,West,Los Angeles,California,10979.0,Technology,Copiers,TEC-COP-9024,Desktop Copier,1418.05,5,0.5,361.58,0.255,2022,6,2022-06
ORD-2022-103328,2021-09-01,2021-09-08,Second Class,CUST-01916,Sofia Williams,Consumer,East,Newark,New Jersey,94749.0,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",60.8,10,0.0,10.5,0.1727,2021,9,2021-09
ORD-2023-109071,2023-01-18,2023-01-23,First Class,CUST-04565,Elizabeth Khan,Corporate,East,Philadelphia,Pennsylvania,49527.0,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,2472.94,3,0.15,309.36,0.1251,2023,1,2023-01
ORD-2023-102375,2021-12-19,2021-12-24,Second Class,CUST-04851,Carlos Patel,Corporate,Central,Chicago,Illinois,55737.0,Furniture,Tables,FUR-TAB-4507,Folding Utility Table,540.56,1,0.1,50.22,0.0929,2021,12,2021-12
ORD-2023-103320,2023-01-25,2023-02-01,First Class,CUST-00945,Jennifer Chen,Corporate,Central,Chicago,Illinois,10688.0,Office Supplies,Art,OFF-ART-3836,Highlighter Set,896.24,8,0.0,223.64,0.2495,2023,1,2023-01
ORD-2021-108856,2023-09-01,2023-09-06,First Class,CUST-02922,Michael Patel,Corporate,South,Orlando,Florida,54498.0,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,41.72,9,0.1,8.63,0.2069,2023,9,2023-09
ORD-2021-101683,2023-02-16,2023-02-17,Second Class,CUST-03529,Fatima Brown,Consumer,South,Miami,Florida,95719.0,Furniture,Chairs,FUR-CHA-9053,Stackable Conference Chair,312.44,3,0.5,-8.21,-0.0263,2023,2,2023-02
ORD-2021-101671,2023-02-13,2023-02-14,Second Class,CUST-00029,Fatima Patel,Corporate,South,Charlotte,North Carolina,39256.0,Technology,Accessories,TEC-ACC-3241,Wireless Mouse,3294.65,4,0.1,-76.57,-0.0232,2023,2,2023-02
ORD-2021-107551,2021-08-05,2021-08-07,Same Day,CUST-03555,Fatima Khan,Consumer,East,New York,New York,73770.0,Furniture,Chairs,FUR-CHA-9419,Mesh Task Chair,2609.17,6,0.1,532.27,0.204,2021,8,2021-08
ORD-2023-102867,2023-08-02,2023-02-10,Same Day,CUST-02964,David Martinez,Corporate,South,Atlanta,Georgia,32147.0,Office Supplies,Storage,OFF-STO-8893,"Storage Box, Letter Size",19.02,2,0.0,5.24,0.2755,2023,8,2023-08
ORD-2023-103044,2022-04-14,2022-04-17,Same Day,CUST-00162,Patricia Johnson,Home Office,Central,Dallas,Texas,76370.0,Office Supplies,Storage,OFF-STO-4246,Metal Storage Cabinet,360.06,11,0.1,18.38,0.051,2022,4,2022-04
ORD-2023-102648,2022-10-31,2022-05-11,Same Day,CUST-01542,Linda Martinez,Home Office,West,Seattle,Washington,93057.0,Furniture,Bookcases,FUR-BOO-3078,5-Shelf Bookcase,2028.91,6,0.2,136.68,0.0674,2022,10,2022-10
ORD-2023-102474,2023-10-03,2023-10-10,Same Day,CUST-03751,Jennifer Davis,Consumer,West,Seattle,Washington,72957.0,Technology,Machines,TEC-MAC-2383,Label Maker,930.7,2,0.15,-6.17,-0.0066,2023,10,2023-10
ORD-2023-107820,2022-04-22,2022-04-24,First Class,CUST-02077,David Kim,Corporate,South,Miami,Florida,79458.0,Furniture,Tables,FUR-TAB-3651,Round Conference Table,5158.4,10,0.0,586.33,0.1137,2022,4,2022-04
ORD-2021-104866,2023-10-30,2023-11-04,Same Day,CUST-00594,Michael Wilson,Consumer,South,Charlotte,North Carolina,,Office Supplies,Labels,OFF-LAB-6675,Round Labels,93.12,1,0.1,10.08,0.1082,2023,10,2023-10
